session_date,n_names,intercept,r_squared,condition_number,beta_mean_new,beta_mean_known,beta_negshare_new,beta_negshare_known,beta_log1p_n,contrast_mean,contrast_negshare
2012-12-06,15,0.01829833615662088,0.1805749454345752,10.43969080592026,-0.18437730481478046,0.44442517615349225,-0.3824465255221969,0.750322550631379,-0.17687398114652209,-0.6288024809682727,-1.1327690761535758
2012-12-10,15,0.06297937534867222,0.38257581744488023,8.594008809596525,-0.0029100618014718514,0.03625055993464595,0.6570431869488768,-0.6268203626768316,-0.9529445828653867,-0.039160621736117805,1.2838635496257083
2012-12-12,29,0.026206544167547172,0.17398745931862214,12.018254458160628,-0.30032567331049514,0.13455022942664102,0.054872848366369825,-0.3918586587602303,-0.017218307440021913,-0.43487590273713617,0.44673150712660015
2012-12-13,17,-0.01850759519403913,0.5337729833699969,10.122213189432246,0.1985600019507086,0.8457769922522929,-0.3859234979651249,1.0526008664127702,-0.08175612605331634,-0.6472169903015843,-1.438524364377895
2012-12-14,15,-0.031224479468122904,0.3907244813659909,11.228819003051791,0.6395987234017725,0.5048012581993441,0.8115980880759499,0.19349605359699404,-0.2127597392303727,0.1347974652024284,0.6181020344789558
2012-12-17,15,0.07229469821920424,0.5667684873299478,10.325762571956556,-0.42109007267142257,0.32384008628721567,-0.33438848550505734,-0.2634852450421133,-0.473717229644749,-0.7449301589586382,-0.07090324046294405
2012-12-19,20,0.01459471701177971,0.1099901461388777,12.19066568066912,0.08799071633526108,0.10327688432616705,0.5503398549679919,-0.27032017305942274,-0.055075963041186386,-0.015286167990905972,0.8206600280274146
2012-12-20,23,0.03978654603214355,0.2617913079577374,11.581580450692178,0.07624790599485136,-0.25074195765944507,0.5355278590865802,-0.8118790043188776,-0.37933592058171134,0.32698986365429644,1.3474068634054577
2012-12-21,19,0.025990150061992654,0.09353189215417157,9.407561110602082,0.07475532843776543,0.07845879993289252,0.24007267502597834,-0.11724537039556045,-0.26366713535679687,-0.003703471495127092,0.3573180454215388
2012-12-24,19,0.005264450117275704,0.37600914792157725,10.434723432248443,0.12667773401263197,0.46408876652226927,-0.0377361720085615,0.8859409590356492,-0.639020392018466,-0.33741103250963733,-0.9236771310442107
2012-12-26,21,0.04796895429860693,0.3440526038985966,12.191807425302024,-0.5560908286680071,-0.06623770037148484,-0.7521486825225632,0.6728226773668795,-0.31304154634631887,-0.4898531282965222,-1.4249713598894427
2012-12-27,13,0.05946567706649063,0.530950335995427,15.499002508640007,0.22234398771534025,-0.223902743401486,1.5933737106459447,-1.1505902125515997,-0.9873323461369564,0.4462467311168262,2.743963923197544
2012-12-31,10,0.03647118534935509,0.31586025583974076,11.533812814490046,0.395182482189247,-0.3624834077591261,-0.3724592272834864,0.053307911040619514,0.5570285348256444,0.757665889948373,-0.4257671383241059
2013-01-04,13,0.07069232524308275,0.1503659539643124,15.632764548965616,-0.3888265923872502,0.17170329694980818,-0.78644125506151,0.3914004778717754,-0.22583638369297404,-0.5605298893370584,-1.1778417329332853
2013-01-07,15,0.019027146146760397,0.4931618255819591,12.813577277767578,0.5405251777999082,-0.46057362829808784,0.13692023080619856,0.8347226551309593,-0.622408819841789,1.001098806097996,-0.6978024243247608
2013-01-09,13,-0.034322404547125984,0.3269626269636676,9.072818340273205,0.6855741176393779,0.2132080261445687,0.4729229925836315,0.7718324331679342,-0.2511550513102389,0.47236609149480924,-0.29890944058430263
2013-01-10,21,0.028705968933993256,0.19908801129835663,10.003437141851816,-0.44037491704318693,0.19758758332158727,-0.6222464227565352,0.47750304948037836,0.18188001177003768,-0.6379625003647742,-1.0997494722369137
2013-01-11,17,0.030497602104114875,0.11945167892042119,10.281947398832976,-0.07514883894926894,-0.1899744232231507,-0.17337141421178434,0.08141094072135276,0.32016526412294466,0.11482558427388176,-0.2547823549331371
2013-01-14,16,0.031292697189955886,0.6425738845757021,9.973279320401465,-0.36490602938775085,0.33688422322211703,0.25722148203410283,0.33339814436192133,-0.5639641303089765,-0.7017902526098678,-0.0761766623278185
2013-01-15,21,0.04516818400045519,0.2966260101683913,9.6585937245609,-0.10471143402407185,0.1402404272530523,-0.23099470205489375,-0.976057976512009,0.27445995731880185,-0.24495186127712415,0.7450632744571153
2013-01-16,15,0.0027125831954705605,0.35622648652468925,8.796554784462419,0.39310940693482327,0.27016593702822056,-0.1728198216798017,0.3619417359758406,0.06622524587679977,0.12294346990660271,-0.5347615576556424
2013-01-17,10,-0.0752369736279319,0.7405594685850614,11.794902656362208,0.29936053154277514,0.8222819075073394,1.7694885541356873,-0.4830409027789989,0.09664938215183397,-0.5229213759645643,2.252529456914686
2013-01-18,13,-0.017999848220762296,0.45849606390698006,12.364781523680664,0.5556913893966378,0.3211782454474796,1.7567526049060835,-0.5796106140688346,-0.5860155719415481,0.23451314394915818,2.336363218974918
2013-01-22,18,0.07221424382834016,0.6823555648794308,9.065241328706199,-0.20027637799591758,-0.356233115347999,0.7642063620810036,-1.0396940856612498,-0.7677155608960905,0.15595673735208143,1.8039004477422533
2013-01-23,17,-0.03127476118811969,0.5225272326009465,8.8645224648342,0.267353718659606,0.8564893881419878,0.3929206374999933,0.9205790354804437,-0.3740008993859625,-0.5891356694823818,-0.5276583979804504
2013-01-24,18,0.058262698032292295,0.36252794839401126,11.36697918774578,-0.2290254550204076,0.27374202198481506,0.09946188104743299,-0.9281855469240866,-0.3134500302502755,-0.5027674770052226,1.0276474279715195
2013-01-25,15,0.028727462645047656,0.3866537920382742,8.727609177917252,0.6685710008125209,0.022387392955337745,0.08737210609247613,-0.4070891873045253,-0.23306519190723823,0.6461836078571831,0.49446129339700146
2013-01-28,21,0.024792834552122434,0.06155395881671499,8.210661138994626,0.2597235170600521,-0.21118733949884128,0.18365538279959703,-0.13868537884327947,-0.13480523270667163,0.47091085655889336,0.3223407616428765
2013-01-29,25,-0.014628384471660885,0.44504331825610677,13.993222774072452,0.048898320345467094,-0.006238679912855633,-0.9431491928788283,2.14424881039857,0.487659965630693,0.05513700025832273,-3.087398003277398
2013-01-30,21,0.03722470087698,0.14218793136828278,8.070492847696373,-0.10856857988897564,-0.08065014664796094,0.007297666830378966,-0.03537625936205431,-0.34614011776454734,-0.0279184332410147,0.04267392619243328
2013-01-31,24,0.013338489425318182,0.12228528208292289,9.16482565674986,-0.06794696162162037,0.0767654440934871,-0.2763275187765686,0.32212023667391254,0.3051413072155183,-0.14471240571510746,-0.5984477554504811
2013-02-01,21,0.024811157609160875,0.36283636148273146,11.440509044237047,-0.6130089946781115,0.6486724304714676,-0.8803857604306022,0.37244455620556616,0.4302091488469228,-1.2616814251495791,-1.2528303166361683
2013-02-04,24,0.02125710653694098,0.20212640908372737,9.255381368739648,0.04870741832186863,-0.2504706784793973,0.5227934501861211,-0.20392961382342267,-0.13744168997833608,0.29917809680126595,0.7267230640095438
2013-02-05,18,0.06787442524256394,0.19495403580230675,10.43995709406729,-0.1620986871434341,-0.38666716198667883,0.02406644221882451,-0.49368867975854785,-0.4250912220624653,0.22456847484324474,0.5177551219773724
2013-02-06,17,0.04251532568759513,0.18076682536253574,13.185369578557331,-0.5227377373603744,-0.05610901994631252,-0.7714460349836322,0.4646696359131093,0.4401020829989756,-0.4666287174140619,-1.2361156708967416
2013-02-07,22,0.026925316690985045,0.26101378173560275,8.653084752063911,0.43455999163721376,-0.21551865978012136,0.062097128350246736,-0.5465470513296153,0.08069465671893399,0.6500786514173351,0.6086441796798621
2013-02-08,16,0.05135890021950462,0.27934132582155524,11.2664527475377,-0.30956453574190296,-0.018995358440637093,-0.4151515703305997,0.31617405605954574,-0.2159473985705544,-0.29056917730126586,-0.7313256263901454
2013-02-11,22,0.05302941612577072,0.20785497592290014,11.291379406076732,0.050895829223854404,-0.37931785621741576,0.17816897808213952,-1.0585138125413995,-0.12452744808109185,0.43021368544127014,1.2366827906235391
2013-02-12,30,0.013102932670360884,0.28778924081493484,8.572785333635217,0.429242945125638,-0.46806398264187526,0.739011589728455,-0.28913137128350336,-0.19723514115036725,0.8973069277675132,1.0281429610119583
2013-02-13,32,5.642337241287984e-05,0.16218147067880584,10.447503246285384,0.3050765337044134,0.1648774475320379,0.026680727155070173,0.3162817825622864,0.1834724132117671,0.1401990861723755,-0.2896010554072162
2013-02-14,10,-0.03206106873111978,0.5473497859288124,25.257759863213906,0.2959190663100145,0.08688034662069928,-2.2125722844568054,2.7610515706454946,0.7099426755029935,0.20903871968931526,-4.9736238551023
2013-02-15,19,0.039486558343243466,0.02537939313079285,9.429947455862363,0.005307619518882106,-0.20288189077392677,0.0022362231180449296,-0.3009231676937951,-0.004228001212457888,0.20818951029280888,0.30315939081184007
2013-02-19,27,0.018109341870500065,0.3196655572130407,9.507037179182548,0.415552910239254,0.11273134527605627,0.1613708693019161,-0.3694164047840465,-0.2981431810401859,0.30282156496319773,0.5307872740859626
